交通位置,参考价格,建成时间,建筑风格,所在小区,所属区县,网址
"
近地铁9号线桂林路站
",79033元/m2,,/ 1984年建成,田林,徐汇,https://sh.lianjia.com/xiaoqu/5011000014202/
"
",48985元/m2,,/ 1992年建成,华东理工,徐汇,https://sh.lianjia.com/xiaoqu/5011000012794/
"
近地铁10号线(新江湾城-虹桥火车站)宋园路站
",71710元/m2,,/ 1997年建成,田林,徐汇,https://sh.lianjia.com/xiaoqu/5011000015750/
"
近地铁4号线东安路站
",69858元/m2,,/ 1958年建成,徐家汇,徐汇,https://sh.lianjia.com/xiaoqu/5011000014220/
"
近地铁1号线上海体育馆站
",86884元/m2,,/ 2002年建成,田林,徐汇,https://sh.lianjia.com/xiaoqu/5011000018120/
"
近地铁11号线(花桥-三林)云锦路站
",106540元/m2,,/ 2008年建成,徐汇滨江,徐汇,https://sh.lianjia.com/xiaoqu/5011000015961/
"
",81118元/m2,,/ 1977年建成,长桥,徐汇,https://sh.lianjia.com/xiaoqu/5011000017137/
"
近地铁3号线宜山路站
",56378元/m2,,/ 1991年建成,田林,徐汇,https://sh.lianjia.com/xiaoqu/5011000014968/
"
近地铁1号线上海南站站
",84077元/m2,,/ 2001年建成,康健,徐汇,https://sh.lianjia.com/xiaoqu/5011000012515/
"
近地铁1号线上海体育馆站
",68470元/m2,,/ 1958年建成,万体馆,徐汇,https://sh.lianjia.com/xiaoqu/5011000015885/
"
近地铁4号线上海体育场站
",90557元/m2,,/ 2003年建成,徐家汇,徐汇,https://sh.lianjia.com/xiaoqu/5011000015901/
"
近地铁3号线宜山路站
",67553元/m2,,/ 1994年建成,田林,徐汇,https://sh.lianjia.com/xiaoqu/5011000015785/
"
",76588元/m2,,/ 1987年建成,植物园,徐汇,https://sh.lianjia.com/xiaoqu/5011000013697/
"
近地铁1号线徐家汇站
",88169元/m2,,/ 1999年建成,徐家汇,徐汇,https://sh.lianjia.com/xiaoqu/5011000017122/
"
近地铁1号线徐家汇站
",80204元/m2,,/ 1999年建成,徐家汇,徐汇,https://sh.lianjia.com/xiaoqu/5011000016049/
"
近地铁1号线上海体育馆站
",70514元/m2,,/ 1994年建成,万体馆,徐汇,https://sh.lianjia.com/xiaoqu/5011000015561/
"
近地铁1号线上海南站站
",67841元/m2,,/ 1992年建成,康健,徐汇,https://sh.lianjia.com/xiaoqu/5011000013095/
"
近地铁3号线漕溪路站
",115207元/m2,,/ 2017年建成,田林,徐汇,https://sh.lianjia.com/xiaoqu/5020030770332377/
"
近地铁1号线锦江乐园站
",57734元/m2,,/ 1991年建成,康健,徐汇,https://sh.lianjia.com/xiaoqu/5011000014243/
"
",47845元/m2,,/ 2013年建成,华泾,徐汇,https://sh.lianjia.com/xiaoqu/5011000002490/
"
近地铁4号线大木桥路站
",65015元/m2,,/ 1956年建成,斜土路,徐汇,https://sh.lianjia.com/xiaoqu/5011000014998/
"
近地铁3号线镇坪路站
",69406元/m2,,/ 2000年建成,中远两湾城,普陀,https://sh.lianjia.com/xiaoqu/5011000014141/
"
",46162元/m2,,/ 2006年建成,真光,普陀,https://sh.lianjia.com/xiaoqu/5011000017107/
"
近地铁11号线(花桥-三林)李子园站
",58248元/m2,,/ 2004年建成,万里,普陀,https://sh.lianjia.com/xiaoqu/5011000010579/
"
近地铁11号线(花桥-三林)桃浦新村站
",36745元/m2,,/ 1995年建成,桃浦,普陀,https://sh.lianjia.com/xiaoqu/5011000017242/
"
近地铁11号线(花桥-三林)上海西站站
",62602元/m2,,/ 2005年建成,真如,普陀,https://sh.lianjia.com/xiaoqu/5011000015992/
"
近地铁11号线(花桥-三林)桃浦新村站
",35964元/m2,,/ 1998年建成,桃浦,普陀,https://sh.lianjia.com/xiaoqu/5011000015507/
"
近地铁13号线真北路站
",53402元/m2,,/ 1997年建成,长征,普陀,https://sh.lianjia.com/xiaoqu/5011000015216/
"
",47617元/m2,,/ 1956年建成,甘泉宜川,普陀,https://sh.lianjia.com/xiaoqu/5011000016233/
"
近地铁3号线中潭路站
",54109元/m2,,/ 1996年建成,甘泉宜川,普陀,https://sh.lianjia.com/xiaoqu/5011000017965/
"
近地铁7号线新村路站
",47699元/m2,,/ 1986年建成,甘泉宜川,普陀,https://sh.lianjia.com/xiaoqu/5011000015228/
"
近地铁3号线镇坪路站
",80573元/m2,,/ 1996年建成,武宁,普陀,https://sh.lianjia.com/xiaoqu/5011000012591/
"
近地铁11号线(花桥-三林)桃浦新村站
",41794元/m2,,/ 2001年建成,桃浦,普陀,https://sh.lianjia.com/xiaoqu/5011000016346/
"
近地铁7号线大华三路站
",52251元/m2,,/ 1986年建成,甘泉宜川,普陀,https://sh.lianjia.com/xiaoqu/5011000018054/
"
近地铁7号线岚皋路站
",88188元/m2,,/ 2009年建成,真如,普陀,https://sh.lianjia.com/xiaoqu/5011000013912/
"
",48698元/m2,,/ 2008年建成,真光,普陀,https://sh.lianjia.com/xiaoqu/5011000017106/
"
",44709元/m2,,/ 1994年建成,真光,普陀,https://sh.lianjia.com/xiaoqu/5011000014039/
"
近地铁7号线新村路站
",52052元/m2,,/ 1975年建成,甘泉宜川,普陀,https://sh.lianjia.com/xiaoqu/5011000012506/
"
",49300元/m2,,/ 1984年建成,甘泉宜川,普陀,https://sh.lianjia.com/xiaoqu/5011000008452/
"
近地铁3号线金沙江路站
",78661元/m2,,/ 2003年建成,武宁,普陀,https://sh.lianjia.com/xiaoqu/5011000017184/
"
",46510元/m2,,/ 2006年建成,桃浦,普陀,https://sh.lianjia.com/xiaoqu/5011000004195/
"
近地铁11号线(花桥-三林)桃浦新村站
",36983元/m2,,/ 1993年建成,桃浦,普陀,https://sh.lianjia.com/xiaoqu/5011000013469/
"
",46794元/m2,,/ 1995年建成,真光,普陀,https://sh.lianjia.com/xiaoqu/5011000011380/
"
",44796元/m2,,/ 1994年建成,桃浦,普陀,https://sh.lianjia.com/xiaoqu/5011000013116/
"
近地铁7号线新村路站
",46600元/m2,,/ 1982年建成,甘泉宜川,普陀,https://sh.lianjia.com/xiaoqu/5011000017044/
"
近地铁7号线新村路站
",69273元/m2,,/ 2008年建成,万里,普陀,https://sh.lianjia.com/xiaoqu/5011000012050/
"
近地铁3号线金沙江路站
",65980元/m2,,/ 1998年建成,武宁,普陀,https://sh.lianjia.com/xiaoqu/5011000018259/
"
近地铁3号线中潭路站
",49947元/m2,,/ 1973年建成,甘泉宜川,普陀,https://sh.lianjia.com/xiaoqu/5011000017236/
"
",50421元/m2,,/ 1983年建成,甘泉宜川,普陀,https://sh.lianjia.com/xiaoqu/5011000017811/
"
近地铁3号线中潭路站
",50525元/m2,,/ 1986年建成,光新,普陀,https://sh.lianjia.com/xiaoqu/5011000015186/
"
",47090元/m2,,/ 1995年建成,真光,普陀,https://sh.lianjia.com/xiaoqu/5011000012611/
"
近地铁8号线鞍山新村站
",63003元/m2,,/ 1953年建成,鞍山,杨浦,https://sh.lianjia.com/xiaoqu/5011000013450/
"
近地铁8号线江浦路站
",67831元/m2,,/ 1953年建成,鞍山,杨浦,https://sh.lianjia.com/xiaoqu/5011000013940/
"
近地铁8号线市光路站
",52873元/m2,,/ 1988年建成,中原,杨浦,https://sh.lianjia.com/xiaoqu/5011000013330/
"
近地铁8号线翔殷路站
",67909元/m2,,/ 2000年建成,黄兴公园,杨浦,https://sh.lianjia.com/xiaoqu/5011000013012/
"
近地铁8号线黄兴路站
",56609元/m2,,/ 1956年建成,控江路,杨浦,https://sh.lianjia.com/xiaoqu/5011000014991/
"
近地铁8号线江浦路站
",61880元/m2,,/ 1977年建成,鞍山,杨浦,https://sh.lianjia.com/xiaoqu/5011000003210/
"
近地铁8号线延吉中路站
",53499元/m2,,/ 1958年建成,黄兴公园,杨浦,https://sh.lianjia.com/xiaoqu/5011000013459/
"
近地铁8号线江浦路站
",65516元/m2,,/ 1953年建成,鞍山,杨浦,https://sh.lianjia.com/xiaoqu/5011000011135/
"
近地铁8号线黄兴路站
",54784元/m2,,/ 1956年建成,控江路,杨浦,https://sh.lianjia.com/xiaoqu/5011000012578/
"
近地铁8号线鞍山新村站
",72303元/m2,,/ 1982年建成,鞍山,杨浦,https://sh.lianjia.com/xiaoqu/5011000005503/
"
近地铁8号线嫩江路站
",49920元/m2,,/ 1989年建成,中原,杨浦,https://sh.lianjia.com/xiaoqu/5011000012859/
"
近地铁8号线市光路站
",49374元/m2,,/ 1993年建成,中原,杨浦,https://sh.lianjia.com/xiaoqu/5011000013596/
"
近地铁8号线延吉中路站
",54990元/m2,,/ 1957年建成,黄兴公园,杨浦,https://sh.lianjia.com/xiaoqu/5011000013120/
"
近地铁8号线延吉中路站
",81043元/m2,,/ 2002年建成,黄兴公园,杨浦,https://sh.lianjia.com/xiaoqu/5011000016934/
"
近地铁8号线市光路站
",52185元/m2,,/ 1990年建成,中原,杨浦,https://sh.lianjia.com/xiaoqu/5011000014718/
"
近地铁8号线市光路站
",51187元/m2,,/ 1990年建成,中原,杨浦,https://sh.lianjia.com/xiaoqu/5011000012337/
"
",75438元/m2,,/ 2007年建成,新江湾城,杨浦,https://sh.lianjia.com/xiaoqu/5011000014775/
"
近地铁10号线(新江湾城-虹桥火车站)新江湾城站
",87855元/m2,,/ 2010年建成,新江湾城,杨浦,https://sh.lianjia.com/xiaoqu/5011000013592/
"
近地铁12号线江浦公园站
",66445元/m2,,/ 1997年建成,周家嘴路,杨浦,https://sh.lianjia.com/xiaoqu/5011000016890/
"
近地铁12号线江浦公园站
",62211元/m2,,/ 1998年建成,周家嘴路,杨浦,https://sh.lianjia.com/xiaoqu/5011000017003/
"
近地铁8号线黄兴路站
",61700元/m2,,/ 2001年建成,周家嘴路,杨浦,https://sh.lianjia.com/xiaoqu/5011000016855/
"
近地铁8号线延吉中路站
",53648元/m2,,/ 1954年建成,黄兴公园,杨浦,https://sh.lianjia.com/xiaoqu/5011000016385/
"
近地铁8号线嫩江路站
",49965元/m2,,/ 1990年建成,中原,杨浦,https://sh.lianjia.com/xiaoqu/5011000012587/
"
近地铁8号线四平路站
",90592元/m2,,/ 1980年建成,鞍山,杨浦,https://sh.lianjia.com/xiaoqu/5011000015822/
"
近地铁8号线鞍山新村站
",64472元/m2,,/ 1953年建成,鞍山,杨浦,https://sh.lianjia.com/xiaoqu/5012200974233196/
"
近地铁12号线江浦公园站
",82406元/m2,,/ 2009年建成,东外滩,杨浦,https://sh.lianjia.com/xiaoqu/5011000013734/
"
近地铁12号线爱国路站
",67080元/m2,,/ 2013年建成,周家嘴路,杨浦,https://sh.lianjia.com/xiaoqu/5011000003042/
"
近地铁4号线大连路站
",86529元/m2,,/ 2006年建成,周家嘴路,杨浦,https://sh.lianjia.com/xiaoqu/5011000015846/
"
近地铁8号线四平路站
",82490元/m2,,/ 1988年建成,鞍山,杨浦,https://sh.lianjia.com/xiaoqu/5011000000534/
"
近地铁8号线黄兴公园站
",81612元/m2,,/ 2004年建成,黄兴公园,杨浦,https://sh.lianjia.com/xiaoqu/5011000017412/
"
近地铁2号线中山公园站
",98282元/m2,,/ 2005年建成,中山公园,长宁,https://sh.lianjia.com/xiaoqu/5011000018329/
"
近地铁2号线中山公园站
",88000元/m2,,/ 2003年建成,中山公园,长宁,https://sh.lianjia.com/xiaoqu/5011000018001/
"
近地铁2号线威宁路站
",83453元/m2,,/ 2009年建成,天山,长宁,https://sh.lianjia.com/xiaoqu/5011000013746/
"
近地铁3号线虹桥路站
",64109元/m2,,/ 1980年建成,新华路,长宁,https://sh.lianjia.com/xiaoqu/5011000017239/
"
近地铁2号线娄山关路站
",90155元/m2,,/ 2011年建成,天山,长宁,https://sh.lianjia.com/xiaoqu/5011000014412/
"
近地铁2号线中山公园站
",42585元/m2,,/ 2005年建成,中山公园,长宁,https://sh.lianjia.com/xiaoqu/5011000017585/
"
近地铁2号线娄山关路站
",84515元/m2,,/ 2003年建成,中山公园,长宁,https://sh.lianjia.com/xiaoqu/5011000017999/
"
近地铁2号线娄山关路站
",85881元/m2,,/ 2004年建成,中山公园,长宁,https://sh.lianjia.com/xiaoqu/5011000016889/
"
近地铁2号线威宁路站
",88095元/m2,,/ 2009年建成,天山,长宁,https://sh.lianjia.com/xiaoqu/5011000012237/
"
近地铁2号线江苏路站
",69720元/m2,,/ 1984年建成,中山公园,长宁,https://sh.lianjia.com/xiaoqu/5011000015950/
"
近地铁10号线(新江湾城-虹桥火车站)交通大学站
",65516元/m2,,/ 1998年建成,新华路,长宁,https://sh.lianjia.com/xiaoqu/5011000016644/
"
近地铁2号线威宁路站
",93671元/m2,,/ 2004年建成,天山,长宁,https://sh.lianjia.com/xiaoqu/5011000015555/
"
近地铁2号线威宁路站
",82005元/m2,,/ 2004年建成,天山,长宁,https://sh.lianjia.com/xiaoqu/5011000016893/
"
近地铁2号线北新泾站
",57847元/m2,,/ 1994年建成,北新泾,长宁,https://sh.lianjia.com/xiaoqu/5011000017886/
"
近地铁2号线中山公园站
",69495元/m2,,/ 1990年建成,中山公园,长宁,https://sh.lianjia.com/xiaoqu/5011000016606/
"
近地铁10号线(新江湾城-虹桥火车站)伊犁路站
",110047元/m2,,/ 2005年建成,古北,长宁,https://sh.lianjia.com/xiaoqu/5011000017475/
"
近地铁2号线淞虹路站
",52443元/m2,,/ 1994年建成,北新泾,长宁,https://sh.lianjia.com/xiaoqu/5011000014766/
"
近地铁3号线虹桥路站
",82284元/m2,,/ 2010年建成,新华路,长宁,https://sh.lianjia.com/xiaoqu/5011000012018/
"
",53230元/m2,,/ 1994年建成,西郊,长宁,https://sh.lianjia.com/xiaoqu/5011000008875/
"
近地铁2号线中山公园站
",72109元/m2,,/ 1995年建成,中山公园,长宁,https://sh.lianjia.com/xiaoqu/5011000017681/
"
近地铁2号线娄山关路站
",61607元/m2,,/ 1991年建成,中山公园,长宁,https://sh.lianjia.com/xiaoqu/5011000006608/
"
近地铁3号线延安西路站
",78010元/m2,,/ 2000年建成,新华路,长宁,https://sh.lianjia.com/xiaoqu/5011000017558/
"
近地铁10号线(新江湾城-虹桥火车站)交通大学站
",59734元/m2,,/ 1999年建成,新华路,长宁,https://sh.lianjia.com/xiaoqu/5011000017244/
"
近地铁2号线娄山关路站
",62924元/m2,,/ 1991年建成,中山公园,长宁,https://sh.lianjia.com/xiaoqu/5011000007443/
"
近地铁2号线娄山关路站
",59356元/m2,,/ 1996年建成,虹桥,长宁,https://sh.lianjia.com/xiaoqu/5011000015385/
"
近地铁2号线淞虹路站
",56177元/m2,,/ 1994年建成,北新泾,长宁,https://sh.lianjia.com/xiaoqu/5011000005325/
"
近地铁2号线中山公园站
",69732元/m2,,/ 1987年建成,中山公园,长宁,https://sh.lianjia.com/xiaoqu/5011000017095/
"
近地铁11号线(花桥-三林)隆德路站
",65382元/m2,,/ 1995年建成,中山公园,长宁,https://sh.lianjia.com/xiaoqu/5011000017969/
"
近地铁10号线(新江湾城-虹桥火车站)交通大学站
",89879元/m2,,/ 2003年建成,新华路,长宁,https://sh.lianjia.com/xiaoqu/5011000018108/
"
近地铁2号线娄山关路站
",66528元/m2,,/ 1990年建成,仙霞,长宁,https://sh.lianjia.com/xiaoqu/5011000012601/
